symbol,name,country,exchange,currency,ipo,share_outstanding,float_shares,market_cap
SOHON,Sotherly Hotels Inc.,United States,NGM,USD,,0.0,15248211.0,66251608.0
IBIO,"iBio, Inc.",United States,NCM,USD,,22487308.0,15259437.0,42501012.0
RH,RH,United States,NYQ,USD,,18777699.0,15300445.0,3486080000.0
CWBC,Community West Bancshares,United States,NCM,USD,,19160403.0,15348966.0,434749568.0
CSV,"Carriage Services, Inc.",United States,NYQ,USD,,15745193.0,15352823.0,663030080.0
BCBP,"BCB Bancorp, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2005-12-14,17228206.0,15365320.0,142477264.0
IGIC,International General Insurance Holdings Ltd.,Jordan,NCM,USD,,43178185.0,15380021.0,1099316480.0
CMPR,Cimpress plc,Ireland,NMS,USD,,24671784.0,15380390.0,1707287424.0
ROG,Rogers Corporation,United States,NYQ,USD,,17984499.0,15393292.0,1708150144.0
JJSF,J&J Snack Foods Corp.,US,NASDAQ NMS - GLOBAL MARKET,USD,1986-02-04,19343158.0,15410501.0,1749368960.0
RCT,RedCloud Holdings plc,United Kingdom,NCM,USD,,44226638.0,15423598.0,63686364.0
AD,"Array Digital Infrastructure, Inc.",United States,NYQ,USD,,53374000.0,15465475.0,4624778752.0
AHL,Aspen Insurance Holdings Limite,Bermuda,NYQ,USD,,91838366.0,15475683.0,3401693184.0
CBL,"CBL & Associates Properties, Inc.",United States,NYQ,USD,,30682618.0,15476313.0,1137103488.0
KIDS,OrthoPediatrics Corp.,United States,NGM,USD,,25077330.0,15480988.0,434840896.0
GMM,Global Mofy AI Limited,China,NCM,USD,,30044079.0,15484566.0,37313704.0
MDCX,Medicus Pharma Ltd.,United States,NCM,USD,,24709144.0,15485166.0,38669812.0
MDCXW,Medicus Pharma Ltd.,United States,NCM,USD,,,15485166.0,
CTBI,"Community Trust Bancorp, Inc.",United States,NMS,USD,,18115847.0,15502998.0,1046552576.0
ISSC,"Innovative Aerosystems, Inc.",United States,NMS,USD,,17752354.0,15523723.0,344395648.0
CLW,Clearwater Paper Corporation,United States,NYQ,USD,,16038337.0,15543394.0,289713536.0
OWLS,Obook Holdings Inc.,Taiwan,NGM,USD,,37869671.0,15544015.0,548825344.0
RDI,"Reading International, Inc.",,,,,21036670.0,15596535.0,37069660.0
RDIB,"Reading International, Inc.",United States,NCM,USD,,1680590.0,15596535.0,261702848.0
HAVAU,Harvard Ave Acquisition Corporation,South Korea,NGM,USD,,18339964.0,15627289.0,184325808.0
HAVA,Harvard Ave Acquisition Corporation,South Korea,NGM,USD,,15859856.0,15627289.0,205069488.0
HAVAR,Harvard Ave Acquisition Corporation,South Korea,NGM,USD,,,15627289.0,
SBXD,SilverBox Corp IV,United States,NYQ,USD,,20455000.0,15628097.0,269059328.0
BLFY,Blue Foundry Bancorp,United States,NMS,USD,,20761225.0,15658848.0,266574144.0
HURN,Huron Consulting Group Inc.,United States,NMS,USD,,17241468.0,15661422.0,3126662400.0
RMAX,"RE/MAX Holdings, Inc.",United States,NYQ,USD,,20056356.0,15708539.0,401147392.0
EVMN,"Evommune, Inc.",United States,NYQ,USD,,31524093.0,15720750.0,542529600.0
MBWM,Mercantile Bank Corporation,United States,NMS,USD,,16253544.0,15728609.0,791875392.0
KFS,Kingsway Financial Services Inc.,United States,NYQ,USD,,28612850.0,15735931.0,397718592.0
KALU,Kaiser Aluminum Corporation,United States,NMS,USD,,16206255.0,15745344.0,1905045376.0
SKKRF,SKRR Exploration Inc.,,,,,17250207.0,15749094.0,4140049.0
GPOR,Gulfport Energy Corporation,United States,NYQ,USD,,19316819.0,15753639.0,4060008960.0
ALLR,"Allarity Therapeutics, Inc.",United States,NCM,USD,,16057200.0,15787061.0,17181204.0
LCHTF,Text S.A.,,,,,25750000.0,15789900.0,362817504.0
CPS,Cooper-Standard Holdings Inc.,United States,NYQ,USD,,17637009.0,15843854.0,583608576.0
USBC,"USBC, Inc.",United States,ASE,USD,,388143679.0,15886721.0,272084928.0
NXL,"Nexalin Technology, Inc.",United States,NCM,USD,,18651939.0,15931554.0,11750722.0
KNRX,Knorex Ltd.,SG,NYSE MKT LLC,USD,2025-09-29,25642538.0,15944256.0,46851596.0
ITRN,Ituran Location and Control Ltd.,Israel,NMS,USD,,19893580.0,15970469.0,862983552.0
RAAQW,Real Asset Acquisition Corp.,United States,NGM,USD,,,15999950.0,
RAAQU,Real Asset Acquisition Corp.,United States,NGM,USD,,,15999950.0,
RAAQ,Real Asset Acquisition Corp.,United States,NGM,USD,,17250000.0,15999950.0,235289984.0
KPTI,Karyopharm Therapeutics Inc.,United States,NMS,USD,,17050876.0,16000542.0,126858520.0
MOFG,"MidWestOne Financial Group, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2008-03-17,20634267.0,16006689.0,805974528.0
TPB,"Turning Point Brands, Inc.",United States,NYQ,USD,,19070757.0,16015431.0,2027602816.0
MOV,"Movado Group, Inc.",,,,,15682352.0,16020573.0,462240448.0
LPAAW,Launch One Acquisition Corp.,United States,NGM,USD,,,16020938.0,
LPAAU,Launch One Acquisition Corp.,United States,NGM,USD,,23000000.0,16020938.0,245180000.0
LPAA,Launch One Acquisition Corp.,United States,NGM,USD,,23000000.0,16020938.0,304462496.0
OSIS,"OSI Systems, Inc.",United States,NMS,USD,,16977873.0,16057163.0,4580969472.0
MGLD,"The Marygold Companies, Inc.",United States,ASE,USD,,42817687.0,16063483.0,41360376.0
MSAI,"MultiSensor AI Holdings, Inc.",,,,,80133381.0,16081846.0,34841996.0
MSAIW,"MultiSensor AI Holdings, Inc.",United States,NCM,USD,,,16081846.0,
MPAA,"Motorcar Parts of America, Inc.",United States,NMS,USD,,19558015.0,16090575.0,244084032.0
KFRC,Kforce Inc.,United States,NYQ,USD,,18141000.0,16095722.0,584194560.0
AFCG,Advanced Flower Capital Inc.,United States,NGM,USD,,22594541.0,16096351.0,70043080.0
FSUN,FirstSun Capital Bancorp,United States,NMS,USD,,27879811.0,16098918.0,1069469632.0
CNVS,Cineverse Corp.,United States,NCM,USD,,19150403.0,16107787.0,41173372.0
FLNT,"Fluent, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2007-12-26,29519002.0,16116636.0,74683072.0
BLTE,"Belite Bio, Inc",United States,NCM,USD,,37514630.0,16133245.0,5812141568.0
AMBQ,"Ambiq Micro, Inc.",United States,NYQ,USD,,18313186.0,16165416.0,549395584.0
FERAU,Fifth Era Acquisition Corp I,Cayman Islands,NGM,USD,,,16195508.0,
FERAR,Fifth Era Acquisition Corp I,Cayman Islands,NGM,USD,,,16195508.0,
FERA,Fifth Era Acquisition Corp I,Cayman Islands,NGM,USD,,23600000.0,16195508.0,320796032.0
QCRH,"QCR Holdings, Inc.",United States,NGM,USD,,16838653.0,16199795.0,1427244160.0
AEXAY,Atos SE,,,,,96891135.0,16206052.0,1931069056.0
AUUAF,ALUULA COMPOSITES INC.,,,,,25291260.0,16224090.0,83208248.0
BHB,Bar Harbor Bankshares,United States,ASE,USD,,16688573.0,16227134.0,531864832.0
TBN,Tamboran Resources Corporation,Australia,NYQ,USD,,21031663.0,16253688.0,556708160.0
TBNRL,Tamboran Resources Corporation,AU,"NEW YORK STOCK EXCHANGE, INC.",USD,2021-07-02,4206332600.0,16253688.0,440403040.0
RGR,"Sturm, Ruger & Company, Inc.",United States,NYQ,USD,,15944253.0,16345306.0,521387104.0
PRLD,Prelude Therapeutics Incorporated,United States,NMS,USD,,50015011.0,16354247.0,154019920.0
WNEB,"Western New England Bancorp, Inc.",United States,NMS,USD,,20491966.0,16378124.0,262706992.0
ONMDW,OneMedNet Corporation,United States,NCM,USD,,,16403784.0,
ONMD,OneMedNet Corporation,United States,NCM,USD,,51005205.0,16403784.0,64969476.0
ITP,"IT Tech Packaging, Inc.",China,ASE,USD,,16965420.0,16423714.0,4029287.0
ELE,Elemental Royalty Corporation,Canada,NCM,USD,,63770093.0,16427054.0,1128730624.0
BOLD,"Boundless Bio, Inc.",United States,NMS,USD,,22385611.0,16461961.0,26862736.0
CSW,"CSW Industrials, Inc.",United States,NYQ,USD,,16686708.0,16462439.0,5163230720.0
LMNR,Limoneira Company,,,,,18119117.0,16470277.0,232287056.0
JUNS,"Jupiter Neurosciences, Inc.",United States,NCM,USD,,34426355.0,16475421.0,39246044.0
SNBR,Sleep Number Corporation,United States,NMS,USD,,22790000.0,16480589.0,194854512.0
AZO,"AutoZone, Inc.",United States,NYQ,USD,,16567821.0,16518780.0,57361068032.0
BRCB,"Black Rock Coffee Bar, Inc.",United States,NGM,USD,,17478452.0,16530071.0,410743616.0
CAC,Camden National Corporation,United States,NMS,USD,,16922225.0,16531829.0,754054336.0
ALTG,Alta Equipment Group Inc.,United States,NYQ,USD,,32235283.0,16559587.0,152150528.0
CLGMF,Cleghorn Minerals Ltd.,,,,,38703854.0,16572990.0,1108476.0
GDLG,Glidelogic Corp.,,,,,66599350.0,16599222.0,14978861.0
CBAN,"Colony Bankcorp, Inc.",United States,NYQ,USD,,21274380.0,16610671.0,384002528.0
CSR,Centerspace,United States,NYQ,USD,,16703468.0,16611933.0,1191276416.0
SOFWF,,,,,,35840249.0,16625735.0,312453056.0
CVGW,"Calavo Growers, Inc.",United States,NMS,USD,,17853323.0,16627692.0,388845408.0
SLP,"Simulations Plus, Inc.",United States,NMS,USD,,20144564.0,16664389.0,377912032.0
CTNM,"Contineum Therapeutics, Inc.",United States,NMS,USD,,30446111.0,16678097.0,453330432.0
CELU,Celularity Inc.,United States,NCM,USD,,28478880.0,16718855.0,38161700.0
CELUW,Celularity Inc.,United States,NCM,USD,,,16718855.0,
CET,Central Securities Corporation,US,NYSE MKT LLC,USD,1980-03-17,28913659.0,16793921.0,1477745024.0
OPAL,OPAL Fuels Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,2021-03-25,28996177.0,16800675.0,466433152.0
FCBC,"First Community Bankshares, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1994-03-10,18314905.0,16809420.0,619043840.0
FACTW,FACT II Acquisition Corp,United States,NGM,USD,,,16825828.0,
FACTU,FACT II Acquisition Corp,US,NASDAQ NMS - GLOBAL MARKET,USD,2024-11-26,,16825828.0,252.0
COYA,"Coya Therapeutics, Inc.",United States,NCM,USD,,20924456.0,16831423.0,114456768.0
APVO,Aptevo Therapeutics Inc.,United States,NCM,USD,,16850494.0,16837014.0,10229935.0
LEU,Centrus Energy Corp.,United States,NYQ,USD,,17492832.0,16839027.0,4631319552.0
ACRV,"Acrivon Therapeutics, Inc.",United States,NGM,USD,,31555126.0,16857064.0,76994512.0
GRAF,Graf Global Corp.,United States,ASE,USD,,23000000.0,16875388.0,308197120.0
MUSA,Murphy USA Inc.,United States,NYQ,USD,,18734447.0,16898659.0,7813404160.0
ESTA,Establishment Labs Holdings Inc.,Costa Rica,NCM,USD,,29057868.0,16905577.0,2221473792.0
SOHU,Sohu.com Limited,China,NMS,USD,,30065400.0,16933631.0,525143616.0
FARM,Farmer Bros. Co.,US,NASDAQ NMS - GLOBAL MARKET,USD,1980-03-17,21602012.0,16944186.0,32403018.0
OWLT,"Owlet, Inc.",United States,NYQ,USD,,27580607.0,16944422.0,428842624.0
CZNC,Citizens & Northern Corporation,United States,NCM,USD,,17801873.0,16957530.0,367310944.0
CCSI,"Consensus Cloud Solutions, Inc.",United States,NMS,USD,,19005775.0,17023283.0,443784864.0
DUOT,"Duos Technologies Group, Inc.",United States,NCM,USD,,20415288.0,17026063.0,197007520.0
CXDO,"Crexendo, Inc.",United States,NCM,USD,,30731048.0,17062800.0,198522576.0
ORRF,"Orrstown Financial Services, Inc.",United States,NCM,USD,,19498770.0,17073903.0,700785792.0
INTZ,Intrusion Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,1992-05-21,20102939.0,17093730.0,23922500.0
NEXM,NexMetals Mining Corp.,,,,,35490708.0,17099905.0,146221712.0
OLP,"One Liberty Properties, Inc.",United States,NYQ,USD,,21645162.0,17117870.0,436799360.0
BWMX,"Betterware de México, S.A.P.I. de C.V.",Mexico,NYQ,USD,,37316546.0,17126244.0,512356128.0
PIPR,Piper Sandler Companies,United States,NYQ,USD,,16636315.0,17158202.0,5823875072.0
MSGS,Madison Square Garden Sports Corp.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2015-09-17,19529890.0,17168071.0,6257611264.0
AIRO,"AIRO Group Holdings, Inc.",United States,NGM,USD,,31303834.0,17175162.0,273595488.0
CNTB,Connect Biopharma Holdings Limited,United States,NGM,USD,,55903513.0,17177472.0,150380448.0
EHSI,Elite Health Systems Inc.,,,,,21939924.0,17183568.0,27644304.0
PESI,"Perma-Fix Environmental Services, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2002-01-01,18517662.0,17185316.0,238322304.0
PDLB,"Ponce Financial Group, Inc.",United States,NGM,USD,,24001125.0,17188502.0,403698912.0
ZUMZ,Zumiez Inc.,United States,NMS,USD,,16949578.0,17196622.0,461706496.0
EAF,GrafTech International Ltd.,United States,NYQ,USD,,25820110.0,17254805.0,419576800.0
BOOM,DMC Global Inc.,,,,,20590482.0,17256265.0,137338512.0
RITR,Reitar Logtech Holdings Limited,Hong Kong,NCM,USD,,45633750.0,17293797.0,81185976.0
TASK,"TaskUs, Inc.",United States,NMS,USD,,35384927.0,17297795.0,1040706880.0
GAMB,Gambling.com Group Limited,Jersey,NGM,USD,,35166896.0,17304223.0,186777168.0
MCHX,"Marchex, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2004-03-31,39245334.0,17328118.0,73323456.0
DLNG,Dynagas LNG Partners LP,MC,"NEW YORK STOCK EXCHANGE, INC.",USD,2013-11-13,36382011.0,17373096.0,139343104.0
NNVC,"NanoViricides, Inc.",,,,,21568429.0,17396620.0,25666432.0
ADUS,Addus HomeCare Corporation,,,,,18483271.0,17398076.0,2036117248.0
PLMK,Plum Acquisition Corp. IV,United States,NGM,USD,,18492875.0,17457779.0,254065328.0
PLMKW,Plum Acquisition Corp. IV,United States,NGM,USD,,,17457779.0,
PLMKU,Plum Acquisition Corp. IV,United States,NGM,USD,,27316000.0,17457779.0,282993760.0
DGICA,Donegal Group Inc.,United States,NMS,USD,,31064786.0,17468498.0,737228224.0
DGICB,Donegal Group Inc.,United States,NMS,USD,,5576775.0,17468498.0,692788416.0
TRDA,"Entrada Therapeutics, Inc.",United States,NGM,USD,,38219232.0,17473902.0,397862208.0
MOLN,Molecular Partners AG,Switzerland,NMS,USD,,37399152.0,17489339.0,158198416.0
CUBWW,Lionheart Holdings,United States,NGM,USD,,,17537347.0,
CUB,Lionheart Holdings,United States,NGM,USD,,23000000.0,17537347.0,326600000.0
CUBWU,Lionheart Holdings,United States,NGM,USD,,26666700.0,17537347.0,283467040.0
PLSE,"Pulse Biosciences, Inc.",United States,NCM,USD,,67767578.0,17572133.0,975853056.0
UTL,Unitil Corporation,United States,NYQ,USD,,17914793.0,17630664.0,875137536.0
AMPGW,"AmpliTech Group, Inc.",United States,NCM,USD,,,17631744.0,
AMPG,"AmpliTech Group, Inc.",United States,NCM,USD,,20683095.0,17631744.0,60187812.0
GNTOF,Gentor Resources Inc.,,,,,38906742.0,17641095.0,778134.0
BNTC,Benitec Biopharma Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,2012-07-11,33862226.0,17673373.0,443595136.0
FUFU,BitFuFu Inc.,Singapore,NCM,USD,,31482302.0,17673958.0,416205760.0
FUFUW,BitFuFu Inc.,Singapore,NCM,USD,,,17673958.0,
PAG,"Penske Automotive Group, Inc.",United States,NYQ,USD,,65858552.0,17677753.0,10936948736.0
FBLA,"FB Bancorp, Inc.",United States,NCM,USD,,18361590.0,17680926.0,259871264.0
TRST,TrustCo Bank Corp NY,United States,NMS,USD,,18424019.0,17747673.0,802487744.0
SEZL,Sezzle Inc.,United States,NCM,USD,,34153102.0,17749026.0,2407793920.0
RVSB,"Riverview Bancorp, Inc.",United States,NMS,USD,,20750376.0,17750494.0,104374392.0
LHSW,Lianhe Sowell International Group Ltd,China,NCM,USD,,52000000.0,17785040.0,31720000.0
ANTX,"AN2 Therapeutics, Inc.",United States,NMS,USD,,27402024.0,17793778.0,31238306.0
OYOCF,OYO CORP,,,,,22787346.0,17804209.0,404475392.0
BHST,BioHarvest Sciences Inc.,Canada,NGM,USD,,22654289.0,17815333.0,120747360.0
FISI,"Financial Institutions, Inc.",United States,NMS,USD,,20130546.0,17824391.0,643976192.0
TYRA,"Tyra Biosciences, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2021-09-15,53372098.0,17834820.0,1385539584.0
UNCY,"Unicycive Therapeutics, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2021-06-17,21491396.0,17837429.0,130452776.0
CSAI,Cloudastructure Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,2025-01-30,19516540.0,17839217.0,19972122.0
GCRCF,Golcap Resources Corp.,,,,,25092334.0,17858716.0,5650793.0
TNC,Tennant Company,United States,NYQ,USD,,18125969.0,17880543.0,1393126272.0
RIGL,"Rigel Pharmaceuticals, Inc.",United States,NMS,USD,,18151344.0,17898677.0,798840640.0
SCVL,"Shoe Carnival, Inc.",,,,,27374968.0,17904324.0,494391904.0
ETON,"Eton Pharmaceuticals, Inc.",United States,NGM,USD,,26817535.0,17919477.0,451339136.0
KGEI,Kolibri Global Energy Inc.,United States,NCM,USD,,35357258.0,17971741.0,148875488.0
SIERF,Sierra Grande Minerals Inc.,,,,,29311215.0,17975982.0,4628241.0
MBUU,"Malibu Boats, Inc.",United States,NGM,USD,,19226584.0,17982047.0,564071168.0
PKE,Park Aerospace Corp.,United States,NYQ,USD,,19905823.0,17990286.0,425387488.0
LUXE,LuxExperience B.V.,Germany,NYQ,USD,,137261608.0,17997551.0,1161233152.0
SRCE,1st Source Corporation,United States,NMS,USD,,24434704.0,18008866.0,1569680256.0
SPOK,"Spok Holdings, Inc.",United States,NMS,USD,,20598169.0,18022574.0,266952256.0
REFI,"Chicago Atlantic Real Estate Finance, Inc.",United States,NGM,USD,,21075298.0,18037505.0,276718656.0
QUAD,"Quad/Graphics, Inc.",United States,NYQ,USD,,37619392.0,18039483.0,324114368.0
LAWR,"Robot Consulting Co., Ltd.",Japan,NCM,USD,,45960000.0,18050684.0,172350000.0
MSEX,Middlesex Water Company,United States,NMS,USD,,18337819.0,18060551.0,943480832.0
FRHC,Freedom Holdings Corp.,United States,NCM,USD,,61159931.0,18064809.0,8032134144.0
IPAR,"Interparfums, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1984-09-16,32064728.0,18068474.0,2746343936.0
CVRX,"CVRx, Inc.",,,,,26210109.0,18086286.0,194479008.0
WBTN,WEBTOON Entertainment Inc.,United States,NMS,USD,,130765676.0,18112354.0,1720876288.0
UONE,"Urban One, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1999-05-06,6150809.0,18129828.0,47202212.0
CAPL,CrossAmerica Partners LP,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2012-10-25,38120481.0,18132769.0,794812032.0
BRAG,Bragg Gaming Group Inc.,Canada,NMS,USD,,25449478.0,18135807.0,49626484.0
ALDFW,Aldel Financial II Inc.,United States,NGM,USD,,,18141356.0,
ALDFU,Aldel Financial II Inc.,United States,NGM,USD,,,18141356.0,
ALDF,Aldel Financial II Inc.,United States,NGM,USD,,23707500.0,18141356.0,313625216.0
LASE,Laser Photonics Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,2022-09-30,22332826.0,18142965.0,59565556.0
ICFI,"ICF International, Inc.",United States,NMS,USD,,18435932.0,18156996.0,1588808576.0
TGEN,Tecogen Inc.,United States,ASE,USD,,29846479.0,18164866.0,154604768.0
CINT,CI&T Inc.,Brazil,NYQ,USD,,18319890.0,18173006.0,563403456.0
STKE,Sol Strategies Inc.,Canada,NMS,USD,,27570801.0,18208654.0,46594652.0
SLSN,"Solesence, Inc.",United States,NCM,USD,,70536845.0,18223899.0,127671688.0
PCYO,Pure Cycle Corporation,United States,NCM,USD,,24090605.0,18232389.0,267164800.0
CAAP,Corporación América Airports S.A.,Luxembourg,NYQ,USD,,163117761.0,18236549.0,4265529344.0
BEEM,Beam Global,United States,NCM,USD,,19029346.0,18261512.0,31398420.0
GOLD,"Gold.com, Inc.",United States,NYQ,USD,,24644386.0,18273073.0,852449408.0
RNGR,"Ranger Energy Services, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2017-08-11,23612088.0,18284099.0,327027424.0
SOIEF,Stolt-Nielsen Limited,,,,,53120796.0,18313926.0,2099599488.0
PMNT,Perfect Moment Ltd. Common Stock,United States,ASE,USD,,35221933.0,18320688.0,14335328.0
RAPT,"RAPT Therapeutics, Inc.",United States,NGM,USD,,27710871.0,18332404.0,981519040.0
OACC,Oaktree Acquisition Corp. III Life Sciences,United States,NGM,USD,,19783010.0,18370211.0,260577344.0
OACCU,Oaktree Acquisition Corp. III Life Sciences,US,NASDAQ NMS - GLOBAL MARKET,USD,2024-10-24,,18370211.0,260.0
OACCW,Oaktree Acquisition Corp. III Life Sciences,United States,NGM,USD,,,18370211.0,
EUDAW,EUDA Health Holdings Limited,Singapore,NCM,USD,,,18403184.0,
EUDA,EUDA Health Holdings Limited,Singapore,NCM,USD,,37807491.0,18403184.0,92628360.0
AMZE,"Amaze Holdings, Inc.",United States,ASE,USD,,19941815.0,18404102.0,6674525.0
HIPO,Hippo Holdings Inc.,United States,NYQ,USD,,25335179.0,18431596.0,793244480.0
RGC,Regencell Bioscience Holdings Limited,HK,NASDAQ NMS - GLOBAL MARKET,USD,2021-07-16,494488908.0,18434546.0,10463384576.0
MWG,Multi Ways Holdings Limited,Singapore,ASE,USD,,51330000.0,18470153.0,19428406.0
VACHW,Voyager Acquisition Corp.,United States,NGM,USD,,,18475641.0,
VACHU,Voyager Acquisition Corp.,United States,NGM,USD,,,18475641.0,
VACH,Voyager Acquisition Corp.,United States,NGM,USD,,25300000.0,18475641.0,334908768.0
IIIN,Insteel Industries Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,1985-04-26,19416462.0,18496898.0,630258368.0
BYRN,Byrna Technologies Inc.,United States,NCM,USD,,22725515.0,18499478.0,380425120.0
AACG,ATA Creativity Global,CN,NASDAQ NMS - GLOBAL MARKET,CNY,2008-01-29,31772461.0,18508899.0,23638710.0
VCICU,Vine Hill Capital Investment Corp.,United States,NGM,USD,,,18511974.0,
VCIC,Vine Hill Capital Investment Corp.,United States,NGM,USD,,22000000.0,18511974.0,314453376.0
VCICW,Vine Hill Capital Investment Corp.,United States,NGM,USD,,,18511974.0,
TVACU,Texas Ventures Acquisition III Corp,United States,NGM,USD,,,18550200.0,
TVA,Texas Ventures Acquisition III Corp,United States,NGM,USD,,22500000.0,18550200.0,320700000.0
TVACW,Texas Ventures Acquisition III Corp,United States,NGM,USD,,,18550200.0,
CTXR,"Citius Pharmaceuticals, Inc.",United States,NCM,USD,,20762917.0,18567861.0,17457460.0
AMSF,"AMERISAFE, Inc.",United States,NMS,USD,,18924399.0,18569110.0,731709824.0
MNYWW,MoneyHero Limited,Singapore,NGM,USD,,,18605857.0,
MNY,MoneyHero Limited,Singapore,NGM,USD,,29999712.0,18605857.0,56230916.0
MMGRF,Momentum Group AB,SE,NASDAQ OMX NORDIC,SEK,2022-03-31,48872557.0,18629205.0,852781888.0
KOP,Koppers Holdings Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2006-02-01,19613926.0,18634407.0,531333504.0
WASH,"Washington Trust Bancorp, Inc.",,,,,19034935.0,18686405.0,578870528.0
GDEN,"Golden Entertainment, Inc.",United States,NGM,USD,,26173985.0,18690581.0,708529728.0
TVAI,Thayer Ventures Acquisition Corporation II,United States,NGM,USD,,20487500.0,18737385.0,274949856.0
TVAIR,Thayer Ventures Acquisition Corporation II,,,,,,18737385.0,
TVAIU,Thayer Ventures Acquisition Corporation II,United States,NGM,USD,,,18737385.0,
BJRI,"BJ's Restaurants, Inc.",,,,,21134781.0,18737674.0,911958720.0
TELO,"Telomir Pharmaceuticals, Inc.",United States,NCM,USD,,34380971.0,18742786.0,50196220.0
SEPN,"Septerna, Inc.",United States,NGM,USD,,44774192.0,18749193.0,1281437440.0
ADSEW,ADS-TEC Energy PLC,Ireland,NCM,USD,,,18767026.0,
ADSE,ADS-TEC Energy PLC,,,,,60122536.0,18767026.0,752132928.0
CIVB,"Civista Bancshares, Inc.",United States,NCM,USD,,19312879.0,18769608.0,444775648.0
YYAI,AiRWA Inc.,United States,NCM,USD,,37927432.0,18819053.0,37404032.0
MCBS,"MetroCity Bankshares, Inc.",United States,NMS,USD,,28818282.0,18825877.0,773194560.0
DKL,"Delek Logistics Partners, LP",United States,NYQ,USD,,53480401.0,18834193.0,2398595840.0
NKTR,Nektar Therapeutics,United States,NCM,USD,,20341589.0,18881673.0,904997312.0
ANIP,"ANI Pharmaceuticals, Inc.",United States,NGM,USD,,22458168.0,18895277.0,1850777728.0
AISPW,"Airship AI Holdings, Inc.",United States,NCM,USD,,,18899428.0,
AISP,"Airship AI Holdings, Inc.",United States,NGM,USD,,34175563.0,18899428.0,96716840.0
TSSI,"TSS, Inc.",United States,NCM,USD,,28845037.0,18919748.0,205088208.0
DMNIF,Damon Inc.,,,,,2450480128.0,18945808.0,117623048.0
WHWK,"Whitehawk Therapeutics, Inc.",United States,NCM,USD,,47128362.0,18950786.0,125832728.0
AUDC,AudioCodes Ltd.,Israel,NMS,USD,,28677229.0,19047596.0,255800880.0
REE,REE Automotive Ltd.,,,,,28656046.0,19059138.0,21678300.0
XBIT,XBiotech Inc.,United States,NMS,USD,,30487731.0,19081661.0,75304696.0
HZO,"MarineMax, Inc.",United States,NYQ,USD,,21869518.0,19086184.0,535147104.0
HWKN,"Hawkins, Inc.",United States,NMS,USD,,20890239.0,19128147.0,3067105280.0
FOR,Forestar Group Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2007-12-12,50885325.0,19128823.0,1248217088.0
GIFT,"Giftify, Inc.",United States,NCM,USD,,30963913.0,19177190.0,32512106.0
AACBR,Artius II Acquisition Inc.,United States,NGM,USD,,,19184864.0,
AACBU,Artius II Acquisition Inc.,United States,NGM,USD,,25175000.0,19184864.0,266099744.0
AACB,Artius II Acquisition Inc.,United States,NGM,USD,,22175000.0,19184864.0,284914112.0
INVE,"Identiv, Inc.",United States,NCM,USD,,23754389.0,19205424.0,81477552.0
IDN,"Intellicheck, Inc.",United States,NGM,USD,,20204907.0,19206380.0,134564688.0
MNDO,MIND C.T.I. Ltd,Israel,NGM,USD,,20366326.0,19255089.0,23828600.0
LGND,Ligand Pharmaceuticals Incorporated,United States,NGM,USD,,19681720.0,19256201.0,3854271232.0
INFU,"InfuSystem Holdings, Inc.",US,NYSE MKT LLC,USD,2006-06-15,20336183.0,19259179.0,183016640.0
WLKP,Westlake Chemical Partners LP,,,,,35245879.0,19260463.0,657688128.0
LEGT,Legato Merger Corp. III,United States,ASE,USD,,25799375.0,19330182.0,279923232.0
BZFD,"BuzzFeed, Inc.",United States,NCM,USD,,35864575.0,19346234.0,37952028.0
BZFDW,"BuzzFeed, Inc.",United States,NCM,USD,,,19346234.0,
ESGL,ESGL Holdings Limited,Singapore,NCM,USD,,42391240.0,19363471.0,169564960.0
ESGLW,ESGL Holdings Limited,Singapore,NCM,USD,,,19363471.0,
VMI,"Valmont Industries, Inc.",United States,NYQ,USD,,19699639.0,19363957.0,8136207360.0
TEN,Tsakos Energy Navigation Limited,Greece,NYQ,USD,,30127603.0,19435654.0,677871104.0
PEW,GrabAGun Digital Holdings Inc.,United States,NYQ,USD,,30015922.0,19442513.0,91848720.0
LPBBW,Launch Two Acquisition Corp.,United States,NGM,USD,,,19445063.0,
